"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"20040413","ANA","ANA01",43443
"20040414","ANA","ANA01",42888
"20040415","ANA","ANA01",40032
"20040416","ANA","ANA01",43657
"20040417","ANA","ANA01",43487
"20040418","ANA","ANA01",43411
"20040420","ANA","ANA01",33892
"20040421","ANA","ANA01",36689
"20040422","ANA","ANA01",30725
"20040503","ANA","ANA01",33683
"20040504","ANA","ANA01",34920
"20040505","ANA","ANA01",39827
"20040506","ANA","ANA01",34538
"20040507","ANA","ANA01",43674
"20040508","ANA","ANA01",43465
"20040509","ANA","ANA01",41410
"20040518","ANA","ANA01",43660
"20040519","ANA","ANA01",43742
"20040520","ANA","ANA01",43810
"20040521","ANA","ANA01",43557
"20040522","ANA","ANA01",43586
"20040523","ANA","ANA01",43758
"20040601","ANA","ANA01",43285
"20040602","ANA","ANA01",43205
"20040603","ANA","ANA01",39353
"20040604","ANA","ANA01",43590
"20040605","ANA","ANA01",43514
"20040606","ANA","ANA01",43337
"20040608","ANA","ANA01",37589
"20040609","ANA","ANA01",41423
"20040610","ANA","ANA01",39425
"20040611","ANA","ANA01",43764
"20040612","ANA","ANA01",43722
"20040613","ANA","ANA01",43812
"20040621","ANA","ANA01",43058
"20040622","ANA","ANA01",43021
"20040623","ANA","ANA01",42774
"20040624","ANA","ANA01",43461
"20040702","ANA","ANA01",43816
"20040703","ANA","ANA01",43686
"20040704","ANA","ANA01",43823
"20040715","ANA","ANA01",43623
"20040716","ANA","ANA01",43771
"20040717","ANA","ANA01",43746
"20040718","ANA","ANA01",43613
"20040719","ANA","ANA01",42986
"20040720","ANA","ANA01",40000
"20040726","ANA","ANA01",42040
"20040727","ANA","ANA01",42625
"20040728","ANA","ANA01",41133
"20040729","ANA","ANA01",43033
"20040730","ANA","ANA01",43635
"20040731","ANA","ANA01",43576
"20040801","ANA","ANA01",43412
"20040810","ANA","ANA01",43068
"20040811","ANA","ANA01",41446
