FS,0-0,2010-09-22T02:18:38Z
FF,1-1,2010-09-22T02:20:40Z
FF,1-1,2010-09-22T02:24:33Z
FT,0-0,2010-09-22T02:17:15Z
FC,0-0,2010-09-22T03:04:43Z
SI,3-2,2010-09-22T03:29:26Z
FT,0-0,2010-09-22T04:09:54Z
CU,1-2,2010-09-22T00:33:06Z
CH,2-2,2010-09-22T00:52:17Z
SL,0-0,2010-09-22T02:57:31Z
SI,1-0,2010-09-22T01:26:11Z
FF,0-0,2010-09-22T01:47:43Z
SL,2-2,2010-09-22T01:50:49Z
SI,2-2,2010-09-22T02:11:06Z
FF,1-2,2010-09-22T02:56:37Z
FF,0-2,2010-09-22T03:05:39Z
FF,1-0,2010-09-22T03:07:11Z
FS,3-2,2010-09-22T02:30:32Z
FF,0-0,2010-09-22T02:31:18Z
FT,1-2,2010-09-22T03:49:16Z
FF,1-1,2010-09-21T23:07:06Z
FF,1-0,2010-09-21T23:12:59Z
FF,1-1,2010-09-22T00:59:35Z
CU,0-1,2010-09-22T01:46:52Z
FF,3-2,2010-09-22T01:54:41Z
FF,3-2,2010-09-22T01:59:45Z
FF,3-2,2010-09-21T23:52:25Z
SL,0-0,2010-09-22T00:25:05Z
SI,3-2,2010-09-22T00:46:16Z
FT,0-0,2010-09-22T01:35:41Z
SL,1-2,2010-09-22T01:53:10Z
FF,2-1,2010-09-22T02:01:50Z
FF,2-1,2010-09-22T02:06:49Z
FC,0-0,2010-09-22T02:09:59Z
FF,0-0,2010-09-22T02:11:49Z
FT,1-2,2010-09-22T01:26:13Z
FC,2-2,2010-09-22T02:53:52Z
FC,0-1,2010-09-22T03:23:57Z
FC,1-0,2010-09-22T03:25:01Z
FF,3-1,2010-09-22T04:23:29Z
FF,2-2,2010-09-22T00:05:33Z
SL,1-2,2010-09-22T00:15:48Z
FC,2-2,2010-09-22T01:13:54Z
SI,0-0,2010-09-22T01:38:32Z
SI,2-2,2010-09-21T23:23:21Z
SI,3-2,2010-09-21T23:26:16Z
FF,0-1,2010-09-21T23:28:06Z
FF,0-0,2010-09-22T00:20:23Z
FT,2-1,2010-09-22T00:31:46Z
CU,1-0,2010-09-22T00:33:53Z
FT,3-1,2010-09-21T23:32:37Z
SL,2-2,2010-09-21T23:35:17Z
FT,3-2,2010-09-21T23:37:37Z
CU,2-1,2010-09-22T01:21:32Z
FF,2-1,2010-09-22T01:58:07Z
CU,1-1,2010-09-22T02:12:36Z
SL,1-0,2010-09-23T00:18:28Z
CH,3-2,2010-09-23T00:55:11Z
FF,2-1,2010-09-22T21:07:42Z
SL,2-2,2010-09-22T21:30:32Z
SI,3-2,2010-09-22T21:58:06Z
CU,1-1,2010-09-23T00:18:29Z
FF,2-2,2010-09-23T00:42:18Z
FT,0-1,2010-09-23T00:48:58Z
CH,1-0,2010-09-23T00:52:41Z
CH,1-0,2010-09-23T00:54:15Z
SL,3-1,2010-09-23T01:21:06Z
SL,2-2,2010-09-23T01:48:35Z
FF,0-2,2010-09-23T02:05:39Z
FF,0-0,2010-09-23T02:08:01Z
FT,3-2,2010-09-22T17:19:29Z
CH,0-0,2010-09-22T17:37:33Z
FT,0-1,2010-09-22T18:46:30Z
FF,1-1,2010-09-22T18:48:17Z
CH,1-0,2010-09-22T18:49:37Z
SI,0-0,2010-09-22T19:08:46Z
SL,2-2,2010-09-23T01:53:04Z
FF,3-1,2010-09-23T02:43:00Z
SL,2-2,2010-09-23T03:05:29Z
FF,1-1,2010-09-23T04:29:00Z
FF,0-2,2010-09-23T04:37:55Z
SI,2-2,2010-09-22T23:49:48Z
SI,1-0,2010-09-23T00:13:48Z
FC,0-1,2010-09-23T01:19:55Z
FF,1-0,2010-09-23T01:36:27Z
CH,0-0,2010-09-23T00:10:03Z
FF,3-2,2010-09-23T01:11:03Z
FF,2-1,2010-09-22T23:20:57Z
FC,1-2,2010-09-22T23:28:08Z
FF,1-0,2010-09-22T23:29:03Z
SI,2-0,2010-09-22T23:49:06Z
CH,0-0,2010-09-23T00:02:13Z
FF,0-0,2010-09-23T00:30:39Z
CH,2-2,2010-09-23T01:34:12Z
FF,1-2,2010-09-23T01:48:50Z
FF,0-0,2010-09-23T02:46:21Z
FF,0-1,2010-09-23T02:47:33Z
SI,1-0,2010-09-23T00:18:07Z
SI,2-2,2010-09-23T01:37:52Z
FF,2-2,2010-09-23T00:11:11Z
SI,2-0,2010-09-23T00:03:06Z
FT,0-0,2010-09-23T00:41:06Z
FT,3-1,2010-09-23T00:55:09Z
CH,2-2,2010-09-23T01:04:28Z
FF,2-1,2010-09-23T01:35:18Z
FT,0-0,2010-09-23T01:52:09Z
FF,1-0,2010-09-22T23:14:44Z
CU,0-1,2010-09-23T02:45:55Z
SI,2-1,2010-09-23T03:04:18Z
FF,0-1,2010-09-23T03:20:33Z
SI,1-0,2010-09-23T04:32:47Z
FF,2-2,2010-09-24T02:28:31Z
SI,0-1,2010-09-24T03:02:48Z
SL,2-2,2010-09-24T03:40:18Z
FF,0-0,2010-09-24T03:41:17Z
FF,0-1,2010-09-24T04:01:00Z
FT,1-0,2010-09-24T04:30:36Z
CU,2-1,2010-09-24T05:17:25Z
CU,3-2,2010-09-24T05:22:24Z
SL,1-0,2010-09-24T01:50:35Z
SL,2-2,2010-09-24T01:52:35Z
CU,0-0,2010-09-24T02:06:08Z
FF,1-2,2010-09-24T02:26:09Z
SI,2-1,2010-09-23T20:40:47Z
SI,0-1,2010-09-23T21:39:36Z
FS,3-2,2010-09-23T22:07:51Z
SL,0-1,2010-09-23T23:12:51Z
SL,0-1,2010-09-23T23:52:08Z
CU,1-2,2010-09-24T01:15:26Z
SL,2-2,2010-09-24T03:07:31Z
SI,0-2,2010-09-23T17:13:11Z
FT,2-1,2010-09-23T23:13:47Z
FT,0-1,2010-09-23T23:34:19Z
FC,2-1,2010-09-23T23:47:17Z
SL,0-2,2010-09-24T01:18:35Z
CU,0-0,2010-09-23T17:24:40Z
CU,1-2,2010-09-23T17:26:42Z
CU,0-0,2010-09-23T17:50:00Z
FF,1-0,2010-09-23T18:09:23Z
SL,0-1,2010-09-23T18:25:26Z
FF,1-2,2010-09-23T19:05:13Z
FF,3-2,2010-09-23T19:11:52Z
FF,0-1,2010-09-23T23:58:14Z
KC,0-1,2010-09-24T00:36:12Z
CH,1-0,2010-09-24T00:57:57Z
SL,1-1,2010-09-24T01:14:56Z
FF,1-0,2010-09-24T01:17:39Z
FF,0-1,2010-09-24T01:44:30Z
FT,0-2,2010-09-24T03:06:44Z
FT,3-2,2010-09-24T03:26:44Z
SI,0-0,2010-09-24T23:37:30Z
FF,0-1,2010-09-25T00:14:31Z
SI,1-1,2010-09-25T00:59:18Z
FF,3-2,2010-09-25T01:08:43Z
FS,3-2,2010-09-25T01:42:42Z
SI,1-1,2010-09-25T01:48:02Z
SL,1-2,2010-09-24T23:27:50Z
CH,0-1,2010-09-25T00:44:46Z
SI,0-0,2010-09-25T00:50:04Z
FF,2-1,2010-09-25T01:56:10Z
FF,1-2,2010-09-24T23:29:15Z
FT,0-0,2010-09-24T23:30:04Z
FF,1-2,2010-09-25T00:03:01Z
FF,3-2,2010-09-25T00:10:28Z
CU,3-2,2010-09-25T00:12:13Z
FF,3-1,2010-09-25T00:34:49Z
CH,2-2,2010-09-25T03:34:56Z
FT,1-0,2010-09-25T04:29:01Z
CH,1-1,2010-09-25T03:05:17Z
SL,2-2,2010-09-25T03:42:14Z
FF,1-2,2010-09-25T01:03:59Z
FF,0-1,2010-09-25T01:46:51Z
FF,1-1,2010-09-25T01:48:13Z
SL,2-2,2010-09-25T02:23:23Z
FF,0-1,2010-09-24T23:16:57Z
FF,1-0,2010-09-24T23:21:17Z
CU,0-1,2010-09-24T23:32:32Z
FF,2-1,2010-09-24T23:41:43Z
CU,0-2,2010-09-25T00:02:57Z
SL,1-1,2010-09-25T00:35:15Z
FF,1-0,2010-09-25T00:48:06Z
SL,0-2,2010-09-25T01:03:09Z
SL,1-2,2010-09-25T01:10:50Z
FF,1-0,2010-09-25T01:59:50Z
FF,3-1,2010-09-25T02:05:16Z
SI,3-0,2010-09-24T23:18:57Z
FF,0-1,2010-09-24T23:55:20Z
FF,1-0,2010-09-25T01:01:38Z
SI,2-2,2010-09-25T00:51:53Z
FF,2-0,2010-09-25T01:21:26Z
FF,0-0,2010-09-25T01:53:29Z
KN,2-0,2010-09-24T23:35:54Z
KN,1-1,2010-09-25T00:00:21Z
CH,1-0,2010-09-24T23:37:18Z
CH,1-0,2010-09-25T00:01:16Z
SL,1-1,2010-09-25T00:14:48Z
CH,2-1,2010-09-25T00:42:33Z
FF,2-1,2010-09-25T00:46:16Z
FT,2-0,2010-09-25T00:51:50Z
FF,2-2,2010-09-25T01:08:11Z
FF,3-2,2010-09-24T18:31:47Z
SL,0-1,2010-09-24T18:42:42Z
CH,0-1,2010-09-24T20:12:06Z
CU,0-2,2010-09-25T02:51:43Z
FC,2-1,2010-09-25T03:37:18Z
CU,2-2,2010-09-25T04:04:36Z
SI,0-1,2010-09-25T04:06:15Z
CH,0-1,2010-09-25T04:19:35Z
SI,1-1,2010-09-25T04:36:22Z
SL,1-0,2010-09-25T04:38:24Z
CH,1-2,2010-09-25T04:49:31Z
FF,0-2,2010-09-25T17:52:05Z
FF,0-1,2010-09-25T17:56:33Z
FF,3-2,2010-09-25T18:51:56Z
CU,1-2,2010-09-25T18:54:47Z
SL,0-0,2010-09-25T18:55:40Z
SI,0-0,2010-09-25T18:51:28Z
SI,2-2,2010-09-25T18:54:43Z
FT,2-1,2010-09-25T20:48:09Z
FT,2-0,2010-09-25T20:50:32Z
FF,2-0,2010-09-25T20:52:00Z
CH,1-0,2010-09-25T21:32:05Z
FF,1-0,2010-09-25T22:00:08Z
FF,2-0,2010-09-25T23:17:45Z
FT,1-1,2010-09-26T01:47:24Z
CH,1-1,2010-09-26T01:49:07Z
SI,2-2,2010-09-26T01:55:23Z
FF,3-2,2010-09-25T20:22:27Z
FT,0-0,2010-09-25T20:45:28Z
FF,3-2,2010-09-25T21:14:34Z
FT,1-1,2010-09-25T23:14:35Z
SI,1-0,2010-09-26T00:57:23Z
SL,1-0,2010-09-26T01:09:54Z
FT,0-0,2010-09-25T23:27:08Z
SL,2-1,2010-09-26T00:02:09Z
CU,0-0,2010-09-26T00:09:47Z
CH,0-1,2010-09-26T00:31:13Z
FF,1-2,2010-09-26T00:40:58Z
SL,1-2,2010-09-26T01:48:35Z
SL,1-2,2010-09-25T23:55:20Z
FT,1-2,2010-09-26T00:01:01Z
SL,2-0,2010-09-26T00:06:00Z
CH,3-1,2010-09-26T00:08:30Z
SL,0-0,2010-09-26T00:27:19Z
SL,1-2,2010-09-26T00:29:53Z
FF,0-0,2010-09-26T00:33:56Z
CH,0-1,2010-09-26T01:37:52Z
FC,2-2,2010-09-26T02:31:16Z
FT,1-1,2010-09-25T23:12:27Z
FT,2-0,2010-09-25T23:14:15Z
SI,0-1,2010-09-25T23:32:52Z
CH,0-1,2010-09-25T23:50:46Z
FT,1-0,2010-09-26T00:41:25Z
SL,0-0,2010-09-26T00:43:41Z
SL,0-1,2010-09-26T00:48:44Z
FT,1-0,2010-09-26T00:49:49Z
SL,2-1,2010-09-26T01:33:29Z
SL,2-1,2010-09-26T03:17:52Z
SL,1-1,2010-09-26T03:24:05Z
FF,1-1,2010-09-26T00:38:58Z
CH,0-0,2010-09-26T00:40:03Z
FT,1-0,2010-09-26T00:44:10Z
FC,3-1,2010-09-26T00:48:05Z
CU,2-2,2010-09-25T23:24:36Z
FF,0-0,2010-09-25T23:25:17Z
SL,1-1,2010-09-26T01:08:34Z
FT,3-2,2010-09-26T00:37:13Z
CH,0-0,2010-09-26T01:36:04Z
SL,1-2,2010-09-26T02:08:08Z
FF,3-1,2010-09-26T02:11:39Z
FF,1-2,2010-09-26T02:17:43Z
FT,0-1,2010-09-26T02:31:36Z
CH,0-0,2010-09-25T17:42:35Z
CH,3-2,2010-09-25T18:00:26Z
SI,2-1,2010-09-25T18:03:40Z
CU,2-2,2010-09-25T18:23:53Z
CH,1-2,2010-09-25T18:50:38Z
CU,2-2,2010-09-26T17:58:10Z
CH,2-2,2010-09-26T18:16:51Z
CU,1-1,2010-09-26T18:18:41Z
SI,2-1,2010-09-26T19:33:22Z
SI,2-1,2010-09-26T20:02:48Z
SL,2-2,2010-09-26T17:27:18Z
FF,1-2,2010-09-26T17:50:07Z
SI,2-1,2010-09-26T19:09:21Z
FS,2-0,2010-09-27T03:27:28Z
SL,1-1,2010-09-26T19:53:07Z
CH,1-0,2010-09-26T20:05:14Z
FT,0-0,2010-09-26T21:33:44Z
CH,0-0,2010-09-26T21:01:31Z
SI,0-0,2010-09-26T22:35:29Z
SI,2-0,2010-09-26T22:40:00Z
SI,1-2,2010-09-26T22:42:24Z
FT,2-1,2010-09-26T22:53:33Z
SI,2-0,2010-09-26T18:19:51Z
SL,0-1,2010-09-26T18:43:57Z
SI,3-1,2010-09-26T19:11:40Z
SI,1-2,2010-09-26T19:35:40Z
CH,2-2,2010-09-26T19:45:50Z
FF,0-0,2010-09-26T19:47:27Z
SL,2-1,2010-09-26T20:11:28Z
FF,2-2,2010-09-26T20:17:12Z
SI,1-0,2010-09-26T20:20:54Z
SL,2-0,2010-09-26T20:22:26Z
SL,1-2,2010-09-26T19:47:40Z
FF,1-2,2010-09-26T19:56:57Z
FT,3-2,2010-09-26T21:24:58Z
SL,0-2,2010-09-26T21:50:26Z
FF,1-1,2010-09-26T22:32:55Z
SL,0-0,2010-09-26T17:57:39Z
FF,2-2,2010-09-26T18:36:52Z
FF,2-2,2010-09-26T18:39:02Z
CH,3-2,2010-09-26T18:53:41Z
FF,0-0,2010-09-26T19:22:10Z
SI,0-0,2010-09-26T19:45:19Z
FF,1-1,2010-09-26T19:48:50Z
FF,1-0,2010-09-26T18:24:58Z
SL,0-2,2010-09-26T19:32:54Z
FC,1-1,2010-09-26T19:34:24Z
SI,1-0,2010-09-26T19:52:23Z
CU,2-2,2010-09-26T20:05:23Z
SI,2-1,2010-09-26T20:17:02Z
FF,1-2,2010-09-26T20:24:27Z
FF,2-0,2010-09-26T20:26:12Z
KC,0-1,2010-09-26T20:13:26Z
SI,0-0,2010-09-26T20:16:06Z
SI,1-1,2010-09-26T20:33:34Z
FF,2-2,2010-09-26T21:37:48Z
FT,0-1,2010-09-26T22:43:04Z
FT,0-2,2010-09-26T22:46:01Z
SI,2-1,2010-09-26T22:52:51Z
FF,0-0,2010-09-26T23:03:44Z
FT,1-0,2010-09-26T23:05:49Z
CH,0-2,2010-09-26T23:09:38Z
CH,1-1,2010-09-26T23:14:56Z
FF,2-1,2010-09-26T23:34:12Z
FF,2-2,2010-09-28T00:16:53Z
CU,1-0,2010-09-28T00:29:34Z
SL,0-2,2010-09-28T01:04:53Z
SI,0-0,2010-09-28T01:08:09Z
FT,0-0,2010-09-28T00:16:20Z
FC,2-1,2010-09-28T01:21:52Z
CH,2-2,2010-09-28T01:33:50Z
FT,0-1,2010-09-28T03:38:01Z
CH,1-2,2010-09-27T23:34:48Z
FF,2-1,2010-09-27T23:50:30Z
FT,1-1,2010-09-28T00:09:15Z
SI,1-0,2010-09-28T00:40:35Z
FF,1-0,2010-09-28T00:53:58Z
FF,1-1,2010-09-28T01:16:09Z
SL,1-1,2010-09-28T02:05:33Z
SI,3-2,2010-09-28T03:33:48Z
FF,0-1,2010-09-28T00:54:16Z
FC,2-1,2010-09-28T00:15:59Z
FC,2-2,2010-09-28T00:19:32Z
FF,0-0,2010-09-28T00:44:39Z
CH,1-0,2010-09-28T00:45:53Z
SI,1-0,2010-09-28T00:47:16Z
CH,3-1,2010-09-28T00:50:31Z
SI,1-2,2010-09-28T00:55:02Z
FC,0-1,2010-09-28T01:30:21Z
FT,2-0,2010-09-28T01:34:55Z
KC,0-0,2010-09-27T23:57:27Z
SI,0-0,2010-09-27T23:59:55Z
CH,1-0,2010-09-28T01:13:27Z
CU,1-1,2010-09-28T00:26:58Z
SL,1-0,2010-09-28T00:29:26Z
SL,3-2,2010-09-28T01:32:28Z
FF,0-1,2010-09-28T00:59:45Z
FF,1-0,2010-09-28T01:01:02Z
CU,0-2,2010-09-28T01:26:54Z
FF,3-2,2010-09-28T02:22:37Z
FF,1-0,2010-09-28T01:22:32Z
SI,1-0,2010-09-28T01:49:36Z
FF,1-1,2010-09-28T02:08:39Z
SL,0-0,2010-09-28T02:21:24Z
FF,1-2,2010-09-29T02:44:10Z
FF,2-1,2010-09-29T03:59:15Z
FT,2-2,2010-09-29T04:25:12Z
FT,0-0,2010-09-29T04:37:12Z
FF,0-2,2010-09-28T23:39:00Z
FF,2-0,2010-09-29T00:37:21Z
FF,2-1,2010-09-29T01:00:32Z
FF,1-0,2010-09-29T02:14:05Z
SL,2-2,2010-09-29T03:19:58Z
SL,1-1,2010-09-29T03:08:10Z
FF,2-2,2010-09-29T03:11:26Z
SL,1-1,2010-09-29T03:13:43Z
SI,2-2,2010-09-28T23:50:00Z
SI,1-1,2010-09-29T01:07:33Z
KC,1-2,2010-09-28T23:37:50Z
CU,2-2,2010-09-29T01:14:39Z
FS,1-2,2010-09-29T00:54:15Z
FF,2-1,2010-09-29T01:42:58Z
CH,2-2,2010-09-29T00:30:45Z
FF,1-1,2010-09-29T01:55:16Z
FF,2-1,2010-09-28T23:12:14Z
FF,1-1,2010-09-29T01:12:06Z
FF,1-2,2010-09-29T01:33:08Z
FT,2-1,2010-09-29T01:39:45Z
CH,0-2,2010-09-29T03:37:59Z
SI,1-2,2010-09-29T03:40:48Z
FF,1-0,2010-09-29T04:07:26Z
FC,1-1,2010-09-28T23:17:43Z
CH,1-0,2010-09-28T23:18:52Z
SL,3-1,2010-09-29T00:04:14Z
CH,1-0,2010-09-29T00:20:32Z
FF,0-1,2010-09-29T01:07:16Z
SI,1-0,2010-09-29T02:52:29Z
CU,0-1,2010-09-29T00:11:33Z
SI,1-1,2010-09-29T00:13:31Z
FF,3-0,2010-09-29T00:54:38Z
FF,2-0,2010-09-29T01:52:11Z
FF,2-2,2010-09-30T02:45:21Z
FT,0-1,2010-09-30T03:29:58Z
FS,1-2,2010-09-30T00:42:55Z
FF,2-2,2010-09-30T01:54:05Z
FC,1-0,2010-09-30T01:55:23Z
CU,0-1,2010-09-30T01:59:08Z
CH,1-1,2010-09-30T02:42:27Z
SI,2-0,2010-09-30T03:36:16Z
FF,1-0,2010-09-29T23:10:17Z
FC,2-2,2010-09-29T23:31:35Z
CH,2-1,2010-09-29T21:15:30Z
CH,1-0,2010-09-29T21:38:20Z
CH,0-1,2010-09-29T21:39:29Z
SL,1-0,2010-09-29T23:16:15Z
CH,1-2,2010-09-29T19:42:20Z
FF,1-0,2010-09-29T19:45:59Z
FF,0-1,2010-09-29T20:13:06Z
CH,1-2,2010-09-29T20:15:54Z
FF,1-0,2010-09-29T20:25:01Z
SI,3-2,2010-09-29T20:46:36Z
SI,1-1,2010-09-29T22:09:49Z
SI,1-0,2010-09-29T22:10:56Z
FF,0-1,2010-09-29T20:49:59Z
CU,0-0,2010-09-29T20:52:00Z
FC,2-2,2010-09-29T20:57:20Z
FF,2-2,2010-09-29T20:59:28Z
FC,1-2,2010-09-29T21:01:04Z
FF,1-1,2010-09-29T21:17:35Z
SL,3-1,2010-09-29T21:42:16Z
FF,1-1,2010-09-29T23:09:55Z
SI,0-0,2010-09-30T02:18:17Z
FF,0-2,2010-09-30T02:32:49Z
SL,2-1,2010-09-30T00:40:20Z
FC,0-0,2010-09-30T01:58:08Z
SL,2-2,2010-09-30T02:02:06Z
FT,1-1,2010-09-30T02:55:38Z
CU,2-0,2010-09-30T01:18:27Z
FF,1-1,2010-09-30T01:31:41Z
FF,3-2,2010-09-30T01:40:58Z
FF,1-1,2010-09-30T02:45:08Z
FC,3-2,2010-09-29T20:26:33Z
SI,1-0,2010-09-29T22:55:59Z
FF,0-1,2010-09-29T23:50:37Z
CH,0-1,2010-09-29T19:37:52Z
FF,2-1,2010-09-29T19:48:14Z
CU,2-1,2010-09-29T19:50:53Z
FC,0-0,2010-09-29T18:30:16Z
FF,1-2,2010-09-29T19:21:01Z
SI,3-2,2010-09-29T19:45:10Z
SL,0-0,2010-09-29T19:48:28Z
FT,2-2,2010-09-29T20:20:37Z
FF,1-1,2010-09-29T20:50:28Z
FT,1-0,2010-10-01T01:11:30Z
CH,2-1,2010-10-01T01:14:20Z
SI,3-1,2010-10-01T01:17:26Z
FT,3-2,2010-09-30T20:45:08Z
SI,3-2,2010-09-30T21:23:48Z
FF,2-0,2010-10-01T01:08:32Z
FF,3-2,2010-10-01T01:38:25Z
FF,2-2,2010-10-01T01:33:32Z
FF,0-0,2010-10-01T00:46:21Z
SL,0-1,2010-10-01T00:57:47Z
SL,0-1,2010-10-01T01:02:28Z
FC,1-0,2010-10-01T02:10:47Z
SL,0-0,2010-10-01T00:32:43Z
SL,0-0,2010-10-01T00:35:04Z
CU,1-0,2010-10-01T00:37:43Z
FF,2-0,2010-10-01T01:14:04Z
KC,0-2,2010-09-30T23:40:02Z
SL,0-0,2010-09-30T23:44:14Z
FF,0-0,2010-10-01T02:01:06Z
FF,1-2,2010-10-01T02:05:15Z
FF,1-1,2010-10-01T02:08:40Z
CH,2-2,2010-10-01T03:21:07Z
SI,3-2,2010-10-01T03:24:36Z
FC,1-2,2010-10-01T03:28:30Z
FT,0-0,2010-09-30T23:26:50Z
FF,3-2,2010-09-30T23:31:16Z
CU,1-0,2010-09-30T23:48:55Z
FT,2-1,2010-09-30T23:51:21Z
CU,1-0,2010-10-01T00:22:46Z
CH,2-1,2010-10-01T00:26:07Z
CU,1-0,2010-10-01T00:59:03Z
FF,0-2,2010-10-01T01:27:56Z
SL,0-0,2010-10-01T01:29:25Z
SI,2-0,2010-10-01T02:04:30Z
FT,2-2,2010-10-01T00:44:06Z
SI,0-0,2010-10-01T01:28:47Z
SI,3-1,2010-10-01T02:26:31Z
FF,2-2,2010-10-01T03:09:22Z
CH,2-2,2010-10-02T02:02:58Z
CH,1-1,2010-10-02T02:42:08Z
FF,1-1,2010-10-02T02:14:03Z
SI,1-0,2010-10-02T02:15:06Z
CH,1-1,2010-10-02T02:48:09Z
FC,1-1,2010-10-02T02:49:58Z
CU,0-2,2010-10-02T03:25:14Z
SI,1-0,2010-10-02T03:52:48Z
SL,1-2,2010-10-02T03:59:16Z
FF,2-2,2010-10-02T04:02:15Z
FF,1-0,2010-10-02T04:24:34Z
FT,1-0,2010-10-02T00:13:31Z
SL,1-1,2010-10-02T00:15:22Z
SI,1-0,2010-10-02T00:27:38Z
SL,1-2,2010-10-02T00:54:37Z
FT,3-2,2010-10-02T00:58:52Z
CH,0-0,2010-10-02T02:06:17Z
FT,1-0,2010-10-02T03:00:00Z
FF,1-0,2010-10-02T00:41:53Z
FF,1-0,2010-10-02T00:55:29Z
FT,0-0,2010-10-01T21:32:14Z
SL,0-0,2010-10-01T21:33:45Z
FF,1-0,2010-10-01T21:36:18Z
SL,1-1,2010-10-01T21:51:42Z
CU,1-2,2010-10-01T22:33:16Z
FF,1-0,2010-10-01T22:38:49Z
SI,2-2,2010-10-01T22:43:33Z
FF,0-0,2010-10-01T22:56:46Z
FT,3-2,2010-10-02T01:23:40Z
FT,3-2,2010-10-02T01:28:27Z
FT,2-0,2010-10-02T00:29:56Z
FT,2-2,2010-10-02T01:07:11Z
FF,2-0,2010-10-02T02:31:29Z
FF,1-2,2010-10-02T02:33:09Z
FF,1-2,2010-10-02T02:37:51Z
FF,1-0,2010-10-02T04:04:46Z
CH,1-0,2010-10-02T00:40:47Z
CH,1-1,2010-10-02T00:48:07Z
SI,0-0,2010-10-02T01:18:46Z
SI,0-0,2010-10-02T01:32:50Z
FF,0-0,2010-10-02T01:41:07Z
FT,0-0,2010-10-02T02:25:36Z
CH,0-1,2010-10-02T02:32:11Z
FF,2-0,2010-10-02T03:04:16Z
CH,1-0,2010-10-02T00:27:38Z
FS,2-0,2010-10-02T00:48:00Z
FF,1-2,2010-10-02T03:05:44Z
CH,2-2,2010-10-02T03:59:40Z
CH,1-2,2010-10-02T04:16:13Z
FF,0-1,2010-10-02T04:29:56Z
CH,1-2,2010-10-02T00:24:50Z
FF,1-2,2010-10-02T01:05:19Z
CH,2-2,2010-10-02T01:07:39Z
FF,2-1,2010-10-02T01:53:50Z
CH,1-2,2010-10-02T01:14:53Z
FF,3-1,2010-10-02T01:47:12Z
SI,1-0,2010-10-02T01:54:43Z
CH,0-1,2010-10-02T01:56:50Z
FF,2-2,2010-10-02T02:22:48Z
FF,3-1,2010-10-02T02:55:47Z
FF,2-2,2010-10-03T00:18:34Z
FF,3-1,2010-10-03T02:24:12Z
FF,1-1,2010-10-03T04:18:32Z
FF,1-2,2010-10-02T23:09:29Z
SL,1-1,2010-10-02T23:17:39Z
CU,0-1,2010-10-02T23:34:15Z
CU,0-2,2010-10-03T00:09:24Z
CH,1-0,2010-10-03T00:10:40Z
FS,1-1,2010-10-03T01:09:11Z
SI,0-0,2010-10-03T01:09:11Z
FF,1-0,2010-10-03T00:12:33Z
FF,0-2,2010-10-02T20:23:19Z
CH,0-1,2010-10-02T17:24:56Z
KC,2-2,2010-10-02T18:36:24Z
SI,1-0,2010-10-02T18:50:17Z
FT,0-0,2010-10-02T19:57:59Z
CH,2-0,2010-10-02T20:18:45Z
FT,1-0,2010-10-02T20:34:15Z
CU,0-0,2010-10-02T21:36:07Z
KN,1-1,2010-10-02T21:51:06Z
CU,3-2,2010-10-02T22:26:47Z
SL,1-2,2010-10-03T00:19:55Z
FF,0-2,2010-10-03T02:01:47Z
FF,1-0,2010-10-03T02:21:54Z
KC,0-0,2010-10-03T02:49:08Z
FF,1-1,2010-10-03T03:45:22Z
SL,2-2,2010-10-03T02:57:11Z
SI,1-2,2010-10-02T22:27:22Z
FT,0-1,2010-10-02T23:27:05Z
FF,1-2,2010-10-03T00:16:00Z
FF,1-0,2010-10-03T00:17:10Z
SL,0-0,2010-10-02T21:08:36Z
FF,2-2,2010-10-02T22:50:47Z
FF,0-1,2010-10-02T22:52:24Z
FF,0-0,2010-10-02T23:19:14Z
SI,1-2,2010-10-02T17:16:00Z
SI,1-2,2010-10-02T18:04:29Z
FT,1-0,2010-10-02T18:29:17Z
FF,3-2,2010-10-02T19:48:46Z
CH,2-1,2010-10-02T18:02:34Z
FF,1-1,2010-10-02T18:19:01Z
FT,3-2,2010-10-02T19:24:44Z
FF,2-2,2010-10-02T19:49:24Z
FS,1-1,2010-10-03T20:18:45Z
FF,0-0,2010-10-03T21:19:19Z
FF,3-2,2010-10-03T21:24:58Z
FC,1-0,2010-10-03T22:29:04Z
FF,0-1,2010-10-03T18:37:53Z
SL,0-1,2010-10-03T18:22:16Z
CU,3-2,2010-10-03T18:38:04Z
SI,3-2,2010-10-03T18:43:10Z
FF,2-2,2010-10-03T20:35:46Z
FF,1-0,2010-10-03T19:04:06Z
FF,1-2,2010-10-03T19:23:17Z
CH,1-2,2010-10-03T20:28:28Z
SL,0-1,2010-10-03T17:43:40Z
FT,2-1,2010-10-03T18:13:03Z
CU,1-0,2010-10-03T19:03:20Z
FT,0-2,2010-10-03T19:13:09Z
FF,1-1,2010-10-03T20:05:56Z
FF,2-1,2010-10-03T17:50:24Z
FF,3-2,2010-10-03T18:24:08Z
FF,0-0,2010-10-03T19:25:08Z
SL,0-0,2010-10-03T19:33:05Z
FF,1-2,2010-10-03T20:41:19Z
CU,0-0,2010-10-03T21:26:45Z
SI,1-1,2010-10-03T21:44:09Z
SI,1-0,2010-10-03T18:22:18Z
SI,0-0,2010-10-03T18:36:37Z
SI,0-0,2010-10-03T18:40:59Z
CH,1-0,2010-10-03T19:02:28Z
FC,2-1,2010-10-03T19:27:03Z
CH,0-1,2010-10-03T18:51:43Z
