"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"19990406","ANA","ANA01",39936
"19990407","ANA","ANA01",21689
"19990408","ANA","ANA01",25084
"19990416","ANA","ANA01",39635
"19990417","ANA","ANA01",43752
"19990418","ANA","ANA01",37465
"19990426","ANA","ANA01",17324
"19990427","ANA","ANA01",17899
"19990428","ANA","ANA01",18304
"19990429","ANA","ANA01",18346
"19990430","ANA","ANA01",35053
"19990501","ANA","ANA01",35296
"19990502","ANA","ANA01",34737
"19990503","ANA","ANA01",31995
"19990514","ANA","ANA01",35515
"19990515","ANA","ANA01",36939
"19990516","ANA","ANA01",35064
"19990525","ANA","ANA01",20398
"19990526","ANA","ANA01",22058
"19990527","ANA","ANA01",24724
"19990528","ANA","ANA01",30946
"19990529","ANA","ANA01",29749
"19990530","ANA","ANA01",31429
"19990531","ANA","ANA01",20466
"19990601","ANA","ANA01",17003
"19990602","ANA","ANA01",17766
"19990611","ANA","ANA01",37042
"19990612","ANA","ANA01",37916
"19990613","ANA","ANA01",29176
"19990625","ANA","ANA01",29911
"19990626","ANA","ANA01",29957
"19990627","ANA","ANA01",31782
"19990628","ANA","ANA01",20539
"19990629","ANA","ANA01",22274
"19990630","ANA","ANA01",23450
"19990705","ANA","ANA01",36987
"19990706","ANA","ANA01",22444
"19990707","ANA","ANA01",23623
"19990715","ANA","ANA01",43911
"19990716","ANA","ANA01",43727
"19990717","ANA","ANA01",39808
"19990718","ANA","ANA01",37697
"19990719","ANA","ANA01",25217
"19990720","ANA","ANA01",35247
"19990730","ANA","ANA01",38319
"19990731","ANA","ANA01",37011
"19990801","ANA","ANA01",24045
"19990802","ANA","ANA01",17029
"19990803","ANA","ANA01",18454
"19990804","ANA","ANA01",18216
"19990805","ANA","ANA01",26175
"19990806","ANA","ANA01",36360
"19990807","ANA","ANA01",36577
"19990808","ANA","ANA01",31664
"19990809","ANA","ANA01",22013
"19990810","ANA","ANA01",25777
"19990811","ANA","ANA01",26399
"19990820","ANA","ANA01",29910
"19990821","ANA","ANA01",28575
"19990822","ANA","ANA01",24465
"19990823","ANA","ANA01",17145
"19990824","ANA","ANA01",21492
"19990825","ANA","ANA01",21592
"19990903","ANA","ANA01",35782
"19990904","ANA","ANA01",30589
"19990905","ANA","ANA01",35481
"19990906","ANA","ANA01",31749
"19990907","ANA","ANA01",16867
"19990908","ANA","ANA01",17246
"19990917","ANA","ANA01",28865
"19990918","ANA","ANA01",36531
"19990919","ANA","ANA01",22526
"19990920","ANA","ANA01",16165
"19990921","ANA","ANA01",16486
"19990922","ANA","ANA01",16801
"19990928","ANA","ANA01",17981
"19990929","ANA","ANA01",17596
"19990930","ANA","ANA01",19567
"19991001","ANA","ANA01",25515
"19991002","ANA","ANA01",33239
"19991003","ANA","ANA01",23556
"19990412","ARI","PHO01",46929
"19990413","ARI","PHO01",31197
"19990414","ARI","PHO01",30561
"19990415","ARI","PHO01",36105
"19990416","ARI","PHO01",34516
"19990417","ARI","PHO01",36674
"19990418","ARI","PHO01",36043
"19990419","ARI","PHO01",29704
"19990420","ARI","PHO01",30546
"19990421","ARI","PHO01",31421
"19990507","ARI","PHO01",38154
"19990508","ARI","PHO01",37593
"19990509","ARI","PHO01",38250
"19990510","ARI","PHO01",31208
"19990511","ARI","PHO01",28103
"19990512","ARI","PHO01",30753
"19990514","ARI","PHO01",38894
"19990515","ARI","PHO01",40853
"19990516","ARI","PHO01",38869
"19990524","ARI","PHO01",34745
"19990525","ARI","PHO01",34273
"19990526","ARI","PHO01",33048
"19990604","ARI","PHO01",41029
"19990605","ARI","PHO01",41820
"19990606","ARI","PHO01",34353
"19990607","ARI","PHO01",44083
"19990608","ARI","PHO01",39308
"19990609","ARI","PHO01",46033
"19990614","ARI","PHO01",39314
"19990615","ARI","PHO01",30096
"19990616","ARI","PHO01",30567
"19990618","ARI","PHO01",41499
"19990619","ARI","PHO01",46726
"19990620","ARI","PHO01",47235
"19990621","ARI","PHO01",32400
"19990622","ARI","PHO01",30420
"19990623","ARI","PHO01",31648
"19990624","ARI","PHO01",41459
"19990625","ARI","PHO01",45540
"19990626","ARI","PHO01",48053
"19990627","ARI","PHO01",44458
"19990706","ARI","PHO01",31672
"19990707","ARI","PHO01",31004
"19990708","ARI","PHO01",38224
"19990709","ARI","PHO01",33635
"19990710","ARI","PHO01",36042
"19990711","ARI","PHO01",36632
"19990723","ARI","PHO01",43031
"19990724","ARI","PHO01",42824
"19990725","ARI","PHO01",47238
"19990802","ARI","PHO01",40470
"19990803","ARI","PHO01",38794
"19990804","ARI","PHO01",41503
"19990813","ARI","PHO01",38415
"19990814","ARI","PHO01",40937
"19990815","ARI","PHO01",32869
"19990816","ARI","PHO01",42225
"19990817","ARI","PHO01",39403
"19990818","ARI","PHO01",41571
"19990827","ARI","PHO01",42581
"19990828","ARI","PHO01",47076
"19990829","ARI","PHO01",38596
"19990830","ARI","PHO01",30483
"19990831","ARI","PHO01",32154
"19990901","ARI","PHO01",28845
