"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"19830408","ATL","ATL01",32737
"19830409","ATL","ATL01",12665
"19830410","ATL","ATL01",21144
"19830411","ATL","ATL01",6915
"19830412","ATL","ATL01",10356
"19830413","ATL","ATL01",12362
"19830422","ATL","ATL01",12138
"19830424","ATL","ATL01",0
"19830424","ATL","ATL01",18568
"19830426","ATL","ATL01",22511
"19830427","ATL","ATL01",20341
"19830505","ATL","ATL01",14817
"19830506","ATL","ATL01",29956
"19830507","ATL","ATL01",33612
"19830508","ATL","ATL01",20799
"19830509","ATL","ATL01",16231
"19830510","ATL","ATL01",16977
"19830511","ATL","ATL01",16866
"19830523","ATL","ATL01",16743
"19830524","ATL","ATL01",17447
"19830525","ATL","ATL01",15034
"19830526","ATL","ATL01",13444
"19830527","ATL","ATL01",25838
"19830528","ATL","ATL01",40041
"19830529","ATL","ATL01",29025
"19830602","ATL","ATL01",18756
"19830603","ATL","ATL01",34071
"19830604","ATL","ATL01",41773
"19830605","ATL","ATL01",28787
"19830607","ATL","ATL01",38193
"19830608","ATL","ATL01",47142
"19830609","ATL","ATL01",47501
"19830610","ATL","ATL01",0
"19830610","ATL","ATL01",38550
"19830611","ATL","ATL01",48381
"19830612","ATL","ATL01",24676
"19830628","ATL","ATL01",20960
"19830629","ATL","ATL01",16776
"19830630","ATL","ATL01",20117
"19830701","ATL","ATL01",26600
"19830702","ATL","ATL01",48492
"19830703","ATL","ATL01",32275
"19830704","ATL","ATL01",48470
"19830715","ATL","ATL01",38729
"19830716","ATL","ATL01",48139
"19830717","ATL","ATL01",24288
"19830718","ATL","ATL01",19463
"19830719","ATL","ATL01",17599
"19830720","ATL","ATL01",22188
"19830721","ATL","ATL01",29316
"19830722","ATL","ATL01",40481
"19830723","ATL","ATL01",36501
"19830724","ATL","ATL01",29406
"19830809","ATL","ATL01",32416
"19830810","ATL","ATL01",29103
"19830811","ATL","ATL01",31214
"19830812","ATL","ATL01",47718
"19830813","ATL","ATL01",48566
"19830814","ATL","ATL01",47684
"19830815","ATL","ATL01",35893
"19830816","ATL","ATL01",21936
"19830829","ATL","ATL01",15470
"19830830","ATL","ATL01",13983
"19830831","ATL","ATL01",21954
"19830901","ATL","ATL01",15062
"19830902","ATL","ATL01",23998
"19830903","ATL","ATL01",31233
"19830904","ATL","ATL01",24610
"19830905","ATL","ATL01",19166
"19830916","ATL","ATL01",29062
"19830917","ATL","ATL01",35031
"19830918","ATL","ATL01",25476
"19830921","ATL","ATL01",0
"19830921","ATL","ATL01",12621
"19830922","ATL","ATL01",13466
"19830923","ATL","ATL01",44403
"19830924","ATL","ATL01",43999
"19830925","ATL","ATL01",43931
"19830926","ATL","ATL01",14710
"19830927","ATL","ATL01",29838
"19830404","BAL","BAL11",51889
"19830406","BAL","BAL11",7904
"19830416","BAL","BAL11",0
"19830416","BAL","BAL11",10016
"19830417","BAL","BAL11",36430
"19830418","BAL","BAL11",9610
"19830419","BAL","BAL11",6305
"19830420","BAL","BAL11",6947
"19830421","BAL","BAL11",10311
"19830503","BAL","BAL11",20837
"19830504","BAL","BAL11",17448
"19830506","BAL","BAL11",44252
"19830507","BAL","BAL11",17249
"19830508","BAL","BAL11",15392
"19830509","BAL","BAL11",9605
"19830510","BAL","BAL11",8508
"19830511","BAL","BAL11",10208
"19830517","BAL","BAL11",0
"19830517","BAL","BAL11",14314
"19830518","BAL","BAL11",12582
"19830523","BAL","BAL11",16985
"19830524","BAL","BAL11",10707
"19830525","BAL","BAL11",17791
"19830603","BAL","BAL11",40393
"19830604","BAL","BAL11",22659
