"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"20030330","ANA","ANA01",43525
"20030401","ANA","ANA01",43267
"20030402","ANA","ANA01",25821
"20030411","ANA","ANA01",43707
"20030412","ANA","ANA01",43449
"20030413","ANA","ANA01",38149
"20030418","ANA","ANA01",34658
"20030419","ANA","ANA01",43536
"20030420","ANA","ANA01",28942
"20030422","ANA","ANA01",38343
"20030423","ANA","ANA01",38340
"20030424","ANA","ANA01",39169
"20030425","ANA","ANA01",37203
"20030426","ANA","ANA01",43514
"20030427","ANA","ANA01",43690
"20030506","ANA","ANA01",25043
"20030507","ANA","ANA01",24063
"20030508","ANA","ANA01",27957
"20030509","ANA","ANA01",42820
"20030510","ANA","ANA01",43661
"20030511","ANA","ANA01",32129
"20030520","ANA","ANA01",24657
"20030521","ANA","ANA01",24000
"20030522","ANA","ANA01",28958
"20030523","ANA","ANA01",37902
"20030524","ANA","ANA01",41414
"20030525","ANA","ANA01",34777
"20030609","ANA","ANA01",25902
"20030610","ANA","ANA01",34037
"20030611","ANA","ANA01",31130
"20030613","ANA","ANA01",38294
"20030614","ANA","ANA01",43449
"20030615","ANA","ANA01",43721
"20030624","ANA","ANA01",39121
"20030625","ANA","ANA01",40651
"20030626","ANA","ANA01",32889
"20030627","ANA","ANA01",43700
"20030628","ANA","ANA01",43726
"20030629","ANA","ANA01",43766
"20030630","ANA","ANA01",28328
"20030701","ANA","ANA01",26715
"20030702","ANA","ANA01",33114
"20030703","ANA","ANA01",42579
"20030708","ANA","ANA01",34283
"20030709","ANA","ANA01",34196
"20030710","ANA","ANA01",38836
"20030711","ANA","ANA01",43442
"20030712","ANA","ANA01",43174
"20030713","ANA","ANA01",38835
"20030725","ANA","ANA01",43797
"20030726","ANA","ANA01",43279
"20030727","ANA","ANA01",40342
"20030728","ANA","ANA01",38402
"20030729","ANA","ANA01",43817
"20030730","ANA","ANA01",43856
"20030731","ANA","ANA01",43871
"20030801","ANA","ANA01",42635
"20030802","ANA","ANA01",43087
"20030803","ANA","ANA01",42198
"20030811","ANA","ANA01",35889
"20030812","ANA","ANA01",36458
"20030813","ANA","ANA01",37563
"20030814","ANA","ANA01",35056
"20030815","ANA","ANA01",43174
"20030816","ANA","ANA01",42337
"20030817","ANA","ANA01",40745
"20030826","ANA","ANA01",35415
"20030827","ANA","ANA01",36323
"20030828","ANA","ANA01",33760
"20030905","ANA","ANA01",43111
"20030906","ANA","ANA01",0
"20030906","ANA","ANA01",43044
"20030907","ANA","ANA01",38943
"20030915","ANA","ANA01",34861
"20030916","ANA","ANA01",36446
"20030917","ANA","ANA01",32503
"20030922","ANA","ANA01",35537
"20030923","ANA","ANA01",37645
"20030924","ANA","ANA01",30917
"20030926","ANA","ANA01",43485
"20030927","ANA","ANA01",43218
"20030928","ANA","ANA01",42798
"20030331","ARI","PHO01",47356
"20030401","ARI","PHO01",35979
"20030402","ARI","PHO01",30374
"20030411","ARI","PHO01",31958
"20030412","ARI","PHO01",36835
"20030413","ARI","PHO01",34416
"20030414","ARI","PHO01",25688
"20030415","ARI","PHO01",31182
"20030416","ARI","PHO01",28588
"20030417","ARI","PHO01",32507
"20030428","ARI","PHO01",25468
"20030429","ARI","PHO01",29380
"20030430","ARI","PHO01",24306
"20030501","ARI","PHO01",25044
"20030502","ARI","PHO01",38287
"20030503","ARI","PHO01",44398
"20030504","ARI","PHO01",38851
"20030505","ARI","PHO01",25407
"20030506","ARI","PHO01",32151
"20030507","ARI","PHO01",28485
"20030516","ARI","PHO01",31578
"20030517","ARI","PHO01",42858
"20030518","ARI","PHO01",34669
"20030519","ARI","PHO01",32037
"20030520","ARI","PHO01",37575
"20030521","ARI","PHO01",35886
"20030523","ARI","PHO01",30128
"20030524","ARI","PHO01",38173
"20030525","ARI","PHO01",35137
"20030526","ARI","PHO01",32099
"20030603","ARI","PHO01",33544
"20030604","ARI","PHO01",26667
"20030605","ARI","PHO01",27747
"20030606","ARI","PHO01",32430
"20030607","ARI","PHO01",36619
"20030608","ARI","PHO01",42956
"20030620","ARI","PHO01",34842
"20030621","ARI","PHO01",40041
"20030622","ARI","PHO01",35536
"20030623","ARI","PHO01",29623
"20030624","ARI","PHO01",38134
"20030625","ARI","PHO01",34647
"20030707","ARI","PHO01",32019
"20030708","ARI","PHO01",36436
"20030709","ARI","PHO01",30458
"20030710","ARI","PHO01",33336
"20030711","ARI","PHO01",44105
"20030712","ARI","PHO01",45653
"20030713","ARI","PHO01",44719
"20030725","ARI","PHO01",41382
"20030726","ARI","PHO01",45421
"20030727","ARI","PHO01",42067
"20030805","ARI","PHO01",37959
"20030806","ARI","PHO01",28328
"20030807","ARI","PHO01",28852
"20030808","ARI","PHO01",36335
"20030809","ARI","PHO01",41934
"20030810","ARI","PHO01",37521
"20030819","ARI","PHO01",34869
"20030820","ARI","PHO01",28377
"20030821","ARI","PHO01",27796
"20030822","ARI","PHO01",39612
"20030823","ARI","PHO01",40820
"20030824","ARI","PHO01",40129
"20030825","ARI","PHO01",25550
"20030826","ARI","PHO01",31196
"20030827","ARI","PHO01",26565
"20030829","ARI","PHO01",39087
"20030830","ARI","PHO01",39383
"20030831","ARI","PHO01",37836
"20030901","ARI","PHO01",33416
"20030908","ARI","PHO01",25937
"20030909","ARI","PHO01",36488
"20030910","ARI","PHO01",28985
"20030911","ARI","PHO01",28459
"20030912","ARI","PHO01",32922
"20030913","ARI","PHO01",37139
"20030914","ARI","PHO01",35153
"20030926","ARI","PHO01",37180
"20030927","ARI","PHO01",39650
"20030928","ARI","PHO01",42882
"20030331","ATL","ATL02",40258
"20030402","ATL","ATL02",19116
"20030403","ATL","ATL02",19505
"20030404","ATL","ATL02",20642
"20030405","ATL","ATL02",23081
"20030406","ATL","ATL02",21253
"20030407","ATL","ATL02",19326
"20030418","ATL","ATL02",28100
"20030419","ATL","ATL02",29777
"20030420","ATL","ATL02",22978
"20030422","ATL","ATL02",20969
"20030423","ATL","ATL02",21338
"20030424","ATL","ATL02",24184
"20030425","ATL","ATL02",21938
"20030426","ATL","ATL02",27313
"20030427","ATL","ATL02",26349
"20030506","ATL","ATL02",18108
"20030508","ATL","ATL02",0
"20030508","ATL","ATL02",22829
"20030509","ATL","ATL02",32040
"20030510","ATL","ATL02",39357
"20030511","ATL","ATL02",28329
"20030523","ATL","ATL02",33270
"20030524","ATL","ATL02",40912
"20030525","ATL","ATL02",41432
"20030526","ATL","ATL02",33455
"20030527","ATL","ATL02",23041
"20030528","ATL","ATL02",25713
"20030603","ATL","ATL02",30444
"20030604","ATL","ATL02",30836
"20030605","ATL","ATL02",35944
"20030607","ATL","ATL02",35397
"20030608","ATL","ATL02",29869
"20030620","ATL","ATL02",35526
"20030621","ATL","ATL02",46860
"20030622","ATL","ATL02",34904
"20030624","ATL","ATL02",31796
"20030625","ATL","ATL02",31724
"20030626","ATL","ATL02",30405
"20030703","ATL","ATL02",31607
"20030704","ATL","ATL02",48923
"20030705","ATL","ATL02",34454
"20030706","ATL","ATL02",27724
"20030717","ATL","ATL02",36688
"20030718","ATL","ATL02",44815
"20030719","ATL","ATL02",45759
"20030720","ATL","ATL02",36029
"20030721","ATL","ATL02",39950
"20030722","ATL","ATL02",39226
"20030723","ATL","ATL02",27137
"20030724","ATL","ATL02",33711
"20030729","ATL","ATL02",30415
