"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"19870407","ATL","ATL01",31343
"19870409","ATL","ATL01",8907
"19870413","ATL","ATL01",10678
"19870414","ATL","ATL01",8768
"19870415","ATL","ATL01",8990
"19870424","ATL","ATL01",11398
"19870425","ATL","ATL01",13949
"19870426","ATL","ATL01",18058
"19870427","ATL","ATL01",6474
"19870501","ATL","ATL01",8768
"19870502","ATL","ATL01",16748
"19870503","ATL","ATL01",16336
"19870504","ATL","ATL01",4155
"19870505","ATL","ATL01",4515
"19870506","ATL","ATL01",5891
"19870508","ATL","ATL01",26044
"19870509","ATL","ATL01",26404
"19870510","ATL","ATL01",19460
"19870519","ATL","ATL01",11886
"19870520","ATL","ATL01",8050
"19870521","ATL","ATL01",9579
"19870529","ATL","ATL01",21982
"19870530","ATL","ATL01",35394
"19870531","ATL","ATL01",24353
"19870602","ATL","ATL01",8890
"19870603","ATL","ATL01",5368
"19870604","ATL","ATL01",6460
"19870605","ATL","ATL01",14278
"19870606","ATL","ATL01",20557
"19870607","ATL","ATL01",15789
"19870608","ATL","ATL01",15558
"19870609","ATL","ATL01",17625
"19870610","ATL","ATL01",15699
"19870616","ATL","ATL01",9218
"19870617","ATL","ATL01",9913
"19870618","ATL","ATL01",16988
"19870619","ATL","ATL01",25970
"19870620","ATL","ATL01",35313
"19870621","ATL","ATL01",28176
"19870703","ATL","ATL01",45679
"19870704","ATL","ATL01",36050
"19870705","ATL","ATL01",29359
"19870707","ATL","ATL01",0
"19870707","ATL","ATL01",20382
"19870708","ATL","ATL01",16070
"19870709","ATL","ATL01",10671
"19870710","ATL","ATL01",12068
"19870711","ATL","ATL01",30503
"19870712","ATL","ATL01",16579
"19870728","ATL","ATL01",14941
"19870729","ATL","ATL01",13161
"19870730","ATL","ATL01",13490
"19870731","ATL","ATL01",33716
"19870801","ATL","ATL01",43804
"19870802","ATL","ATL01",24732
"19870804","ATL","ATL01",7185
"19870805","ATL","ATL01",10943
"19870806","ATL","ATL01",7671
"19870818","ATL","ATL01",17469
"19870819","ATL","ATL01",10523
"19870820","ATL","ATL01",11647
"19870821","ATL","ATL01",15783
"19870822","ATL","ATL01",22173
"19870823","ATL","ATL01",10699
"19870904","ATL","ATL01",4886
"19870905","ATL","ATL01",11805
"19870906","ATL","ATL01",8617
"19870907","ATL","ATL01",5295
"19870908","ATL","ATL01",2701
"19870909","ATL","ATL01",2501
"19870911","ATL","ATL01",11252
"19870912","ATL","ATL01",14090
"19870913","ATL","ATL01",8870
"19870914","ATL","ATL01",4848
"19870915","ATL","ATL01",4708
"19870922","ATL","ATL01",4056
"19870923","ATL","ATL01",2977
"19870924","ATL","ATL01",3191
"19870925","ATL","ATL01",6520
"19870926","ATL","ATL01",15837
"19870927","ATL","ATL01",26019
"19870406","BAL","BAL11",51650
"19870408","BAL","BAL11",13682
"19870409","BAL","BAL11",17193
"19870413","BAL","BAL11",12986
"19870414","BAL","BAL11",14049
"19870415","BAL","BAL11",11407
"19870417","BAL","BAL11",15213
"19870418","BAL","BAL11",20388
"19870419","BAL","BAL11",0
"19870419","BAL","BAL11",21504
"19870501","BAL","BAL11",21324
"19870502","BAL","BAL11",29032
"19870503","BAL","BAL11",36605
"19870511","BAL","BAL11",25353
"19870512","BAL","BAL11",14279
