"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"20170407","ANA","ANA01",43911
"20170408","ANA","ANA01",42668
"20170409","ANA","ANA01",37175
"20170411","ANA","ANA01",34044
"20170412","ANA","ANA01",34599
"20170413","ANA","ANA01",30255
"20170421","ANA","ANA01",40176
"20170422","ANA","ANA01",41345
"20170423","ANA","ANA01",35034
"20170424","ANA","ANA01",25304
"20170425","ANA","ANA01",30124
"20170426","ANA","ANA01",30248
"20170427","ANA","ANA01",37603
"20170505","ANA","ANA01",34556
"20170506","ANA","ANA01",41097
"20170507","ANA","ANA01",38385
"20170511","ANA","ANA01",30207
"20170512","ANA","ANA01",44311
"20170513","ANA","ANA01",40251
"20170514","ANA","ANA01",36215
"20170515","ANA","ANA01",29445
"20170516","ANA","ANA01",36089
"20170517","ANA","ANA01",33234
"20170529","ANA","ANA01",38251
"20170530","ANA","ANA01",32028
"20170531","ANA","ANA01",35795
"20170601","ANA","ANA01",33426
"20170602","ANA","ANA01",39042
"20170603","ANA","ANA01",40236
"20170604","ANA","ANA01",39701
"20170612","ANA","ANA01",36245
"20170613","ANA","ANA01",33159
"20170614","ANA","ANA01",43851
"20170615","ANA","ANA01",34884
"20170616","ANA","ANA01",34184
"20170617","ANA","ANA01",41209
"20170618","ANA","ANA01",40178
"20170628","ANA","ANA01",44669
"20170629","ANA","ANA01",44807
"20170630","ANA","ANA01",40059
"20170701","ANA","ANA01",44644
"20170702","ANA","ANA01",39279
"20170714","ANA","ANA01",38119
"20170715","ANA","ANA01",38515
"20170716","ANA","ANA01",36178
"20170718","ANA","ANA01",43345
"20170719","ANA","ANA01",41065
"20170721","ANA","ANA01",37714
"20170722","ANA","ANA01",43829
"20170723","ANA","ANA01",40471
"20170801","ANA","ANA01",36344
"20170802","ANA","ANA01",34623
"20170803","ANA","ANA01",34710
"20170804","ANA","ANA01",43330
"20170805","ANA","ANA01",39180
"20170806","ANA","ANA01",38278
"20170807","ANA","ANA01",34142
"20170808","ANA","ANA01",35723
"20170809","ANA","ANA01",36202
"20170821","ANA","ANA01",35204
"20170822","ANA","ANA01",37033
"20170823","ANA","ANA01",35497
"20170824","ANA","ANA01",34032
"20170825","ANA","ANA01",42333
"20170826","ANA","ANA01",41101
"20170827","ANA","ANA01",37606
"20170828","ANA","ANA01",33719
"20170829","ANA","ANA01",36229
"20170830","ANA","ANA01",36022
"20170912","ANA","ANA01",36088
"20170913","ANA","ANA01",33899
"20170914","ANA","ANA01",35715
"20170915","ANA","ANA01",41409
"20170916","ANA","ANA01",40719
"20170917","ANA","ANA01",36709
"20170919","ANA","ANA01",36171
"20170920","ANA","ANA01",38424
"20170921","ANA","ANA01",29863
"20170929","ANA","ANA01",35106
"20170930","ANA","ANA01",38075
"20171001","ANA","ANA01",34940
"20170402","ARI","PHO01",49016
"20170404","ARI","PHO01",19378
"20170405","ARI","PHO01",14675
"20170406","ARI","PHO01",15308
"20170407","ARI","PHO01",22443
"20170408","ARI","PHO01",28437
"20170409","ARI","PHO01",30191
"20170421","ARI","PHO01",27018
"20170422","ARI","PHO01",36294
"20170423","ARI","PHO01",28704
"20170424","ARI","PHO01",14758
