"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"20090406","ANA","ANA01",43220
"20090407","ANA","ANA01",43396
"20090408","ANA","ANA01",43283
"20090410","ANA","ANA01",41385
"20090411","ANA","ANA01",40163
"20090412","ANA","ANA01",38076
"20090421","ANA","ANA01",41627
"20090422","ANA","ANA01",43047
"20090423","ANA","ANA01",38543
"20090424","ANA","ANA01",43083
"20090425","ANA","ANA01",43542
"20090426","ANA","ANA01",43057
"20090506","ANA","ANA01",41123
"20090507","ANA","ANA01",41007
"20090508","ANA","ANA01",41019
"20090509","ANA","ANA01",39776
"20090510","ANA","ANA01",43646
"20090512","ANA","ANA01",33411
"20090513","ANA","ANA01",35666
"20090514","ANA","ANA01",35124
"20090525","ANA","ANA01",43177
"20090526","ANA","ANA01",38040
"20090527","ANA","ANA01",40169
"20090529","ANA","ANA01",38492
"20090530","ANA","ANA01",39329
"20090531","ANA","ANA01",38632
"20090612","ANA","ANA01",41597
"20090613","ANA","ANA01",43233
"20090614","ANA","ANA01",40163
"20090619","ANA","ANA01",44222
"20090620","ANA","ANA01",44148
"20090621","ANA","ANA01",43891
"20090622","ANA","ANA01",39557
"20090623","ANA","ANA01",42233
"20090624","ANA","ANA01",43551
"20090702","ANA","ANA01",39180
"20090703","ANA","ANA01",39104
"20090704","ANA","ANA01",41764
"20090705","ANA","ANA01",35912
"20090706","ANA","ANA01",35691
"20090707","ANA","ANA01",42088
"20090708","ANA","ANA01",37364
"20090710","ANA","ANA01",44076
"20090711","ANA","ANA01",42602
"20090712","ANA","ANA01",41532
"20090723","ANA","ANA01",38145
"20090724","ANA","ANA01",39272
"20090725","ANA","ANA01",35922
"20090726","ANA","ANA01",36386
"20090727","ANA","ANA01",35371
"20090728","ANA","ANA01",43270
"20090729","ANA","ANA01",39196
"20090807","ANA","ANA01",43624
"20090808","ANA","ANA01",37166
"20090809","ANA","ANA01",35706
"20090810","ANA","ANA01",37388
"20090811","ANA","ANA01",43559
"20090812","ANA","ANA01",37859
"20090824","ANA","ANA01",38421
"20090825","ANA","ANA01",42970
"20090826","ANA","ANA01",36329
"20090827","ANA","ANA01",43139
"20090828","ANA","ANA01",41912
"20090829","ANA","ANA01",43011
"20090830","ANA","ANA01",38018
"20090908","ANA","ANA01",37725
"20090909","ANA","ANA01",36340
"20090910","ANA","ANA01",37412
"20090911","ANA","ANA01",38375
"20090912","ANA","ANA01",37390
"20090913","ANA","ANA01",37512
"20090921","ANA","ANA01",38667
"20090922","ANA","ANA01",40374
"20090923","ANA","ANA01",35760
"20090925","ANA","ANA01",43242
"20090926","ANA","ANA01",41014
"20090927","ANA","ANA01",38718
"20090928","ANA","ANA01",40484
"20090929","ANA","ANA01",38600
"20090930","ANA","ANA01",40616
"20091001","ANA","ANA01",38552
"20090406","ARI","PHO01",48799
"20090407","ARI","PHO01",26637
"20090408","ARI","PHO01",18227
"20090410","ARI","PHO01",31036
"20090411","ARI","PHO01",35024
"20090412","ARI","PHO01",25485
"20090413","ARI","PHO01",25014
"20090414","ARI","PHO01",25678
"20090415","ARI","PHO01",21298
"20090420","ARI","PHO01",25788
"20090421","ARI","PHO01",25411
"20090422","ARI","PHO01",19147
"20090424","ARI","PHO01",27865
"20090425","ARI","PHO01",37253
"20090426","ARI","PHO01",31862
"20090427","ARI","PHO01",29471
"20090428","ARI","PHO01",30351
"20090429","ARI","PHO01",26999
"20090508","ARI","PHO01",28640
"20090509","ARI","PHO01",27233
"20090510","ARI","PHO01",25086
"20090511","ARI","PHO01",17640
"20090512","ARI","PHO01",24835
"20090513","ARI","PHO01",20443
"20090525","ARI","PHO01",30546
"20090526","ARI","PHO01",18631
"20090527","ARI","PHO01",18264
"20090528","ARI","PHO01",19452
"20090529","ARI","PHO01",26146
"20090530","ARI","PHO01",35039
"20090531","ARI","PHO01",30020
"20090609","ARI","PHO01",22428
"20090610","ARI","PHO01",19837
"20090611","ARI","PHO01",24389
"20090612","ARI","PHO01",22225
"20090613","ARI","PHO01",29206
"20090614","ARI","PHO01",26937
"20090623","ARI","PHO01",21379
"20090624","ARI","PHO01",20031
"20090625","ARI","PHO01",19376
"20090626","ARI","PHO01",24870
"20090627","ARI","PHO01",27742
"20090628","ARI","PHO01",25684
"20090706","ARI","PHO01",17528
"20090707","ARI","PHO01",18619
