"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"20010410","ANA","ANA01",42784
"20010411","ANA","ANA01",16974
"20010412","ANA","ANA01",17435
"20010413","ANA","ANA01",31087
"20010414","ANA","ANA01",34780
"20010415","ANA","ANA01",20733
"20010416","ANA","ANA01",16368
"20010417","ANA","ANA01",17837
"20010418","ANA","ANA01",17962
"20010501","ANA","ANA01",15664
"20010502","ANA","ANA01",15516
"20010503","ANA","ANA01",15372
"20010504","ANA","ANA01",36690
"20010505","ANA","ANA01",24758
"20010506","ANA","ANA01",29353
"20010515","ANA","ANA01",15904
"20010516","ANA","ANA01",15611
"20010517","ANA","ANA01",15204
"20010518","ANA","ANA01",39177
"20010519","ANA","ANA01",40019
"20010520","ANA","ANA01",36339
"20010529","ANA","ANA01",14975
"20010530","ANA","ANA01",14913
"20010531","ANA","ANA01",15159
"20010601","ANA","ANA01",30783
"20010602","ANA","ANA01",26469
"20010603","ANA","ANA01",31810
"20010605","ANA","ANA01",16166
"20010606","ANA","ANA01",15356
"20010607","ANA","ANA01",15859
"20010615","ANA","ANA01",42287
"20010616","ANA","ANA01",43429
"20010617","ANA","ANA01",43001
"20010625","ANA","ANA01",17076
"20010626","ANA","ANA01",17250
"20010627","ANA","ANA01",17302
"20010628","ANA","ANA01",17951
"20010629","ANA","ANA01",40822
"20010630","ANA","ANA01",27784
"20010701","ANA","ANA01",28887
"20010712","ANA","ANA01",18724
"20010713","ANA","ANA01",32777
"20010714","ANA","ANA01",30044
"20010715","ANA","ANA01",31536
"20010716","ANA","ANA01",19456
"20010717","ANA","ANA01",30181
"20010724","ANA","ANA01",16131
"20010725","ANA","ANA01",15718
"20010726","ANA","ANA01",15782
"20010727","ANA","ANA01",39616
"20010728","ANA","ANA01",39261
"20010729","ANA","ANA01",35053
"20010807","ANA","ANA01",18498
"20010808","ANA","ANA01",18864
"20010809","ANA","ANA01",17896
"20010810","ANA","ANA01",30484
"20010811","ANA","ANA01",27927
"20010812","ANA","ANA01",19129
"20010820","ANA","ANA01",22891
"20010821","ANA","ANA01",24402
"20010822","ANA","ANA01",23017
"20010823","ANA","ANA01",27377
"20010824","ANA","ANA01",43489
"20010825","ANA","ANA01",43398
"20010826","ANA","ANA01",41660
"20010904","ANA","ANA01",13950
"20010905","ANA","ANA01",13998
"20010906","ANA","ANA01",13763
"20010907","ANA","ANA01",23377
"20010908","ANA","ANA01",25913
"20010909","ANA","ANA01",18157
"20010910","ANA","ANA01",20311
"20010928","ANA","ANA01",26128
"20010929","ANA","ANA01",26439
"20010930","ANA","ANA01",17507
"20011002","ANA","ANA01",18600
"20011003","ANA","ANA01",18503
"20011004","ANA","ANA01",14215
"20011005","ANA","ANA01",26343
"20011006","ANA","ANA01",26276
"20011007","ANA","ANA01",18682
"20010406","ARI","PHO01",46079
"20010407","ARI","PHO01",34404
"20010408","ARI","PHO01",36714
"20010410","ARI","PHO01",29191
"20010411","ARI","PHO01",25974
"20010412","ARI","PHO01",29465
"20010420","ARI","PHO01",32011
"20010421","ARI","PHO01",31724
"20010422","ARI","PHO01",31076
"20010423","ARI","PHO01",23328
"20010424","ARI","PHO01",24135
"20010425","ARI","PHO01",23097
"20010426","ARI","PHO01",27362
"20010427","ARI","PHO01",32663
"20010428","ARI","PHO01",45264
"20010429","ARI","PHO01",34356
"20010507","ARI","PHO01",25636
"20010508","ARI","PHO01",29817
"20010509","ARI","PHO01",26150
"20010511","ARI","PHO01",30291
