"GAME_DT","HOME_TEAM_ID","PARK_ID","ATTEND_PARK_CT"
"19960401","ATL","ATL01",48961
"19960403","ATL","ATL01",28728
"19960404","ATL","ATL01",30271
"19960405","ATL","ATL01",31071
"19960406","ATL","ATL01",34649
"19960407","ATL","ATL01",28498
"19960416","ATL","ATL01",26625
"19960417","ATL","ATL01",28884
"19960418","ATL","ATL01",25300
"19960419","ATL","ATL01",27375
"19960420","ATL","ATL01",31893
"19960421","ATL","ATL01",28829
"19960422","ATL","ATL01",33080
"19960423","ATL","ATL01",30475
"19960503","ATL","ATL01",39697
"19960504","ATL","ATL01",44429
"19960505","ATL","ATL01",35471
"19960506","ATL","ATL01",28725
"19960507","ATL","ATL01",29976
"19960508","ATL","ATL01",29363
"19960513","ATL","ATL01",28583
"19960514","ATL","ATL01",28175
"19960515","ATL","ATL01",30917
"19960517","ATL","ATL01",40612
"19960518","ATL","ATL01",49553
"19960519","ATL","ATL01",41153
"19960520","ATL","ATL01",29984
"19960521","ATL","ATL01",31045
"19960522","ATL","ATL01",33186
"19960603","ATL","ATL01",30162
"19960604","ATL","ATL01",32199
"19960605","ATL","ATL01",31998
"19960613","ATL","ATL01",39463
"19960614","ATL","ATL01",45389
"19960615","ATL","ATL01",49726
"19960616","ATL","ATL01",44784
"19960617","ATL","ATL01",32934
"19960618","ATL","ATL01",32730
"19960619","ATL","ATL01",34823
"19960621","ATL","ATL01",38432
"19960622","ATL","ATL01",49365
"19960623","ATL","ATL01",35645
"19960624","ATL","ATL01",31971
"19960625","ATL","ATL01",30942
"19960626","ATL","ATL01",31191
"19960627","ATL","ATL01",32243
"19960704","ATL","ATL01",49060
"19960705","ATL","ATL01",36896
"19960706","ATL","ATL01",41619
"19960707","ATL","ATL01",28716
"19960711","ATL","ATL01",33208
"19960712","ATL","ATL01",32517
"19960713","ATL","ATL01",36953
"19960714","ATL","ATL01",31134
"19960715","ATL","ATL01",32708
"19960716","ATL","ATL01",31334
"19960806","ATL","ATL01",32036
"19960807","ATL","ATL01",29920
"19960808","ATL","ATL01",32401
"19960809","ATL","ATL01",41275
"19960810","ATL","ATL01",46064
"19960811","ATL","ATL01",32961
"19960816","ATL","ATL01",39210
"19960817","ATL","ATL01",49024
"19960818","ATL","ATL01",31587
"19960820","ATL","ATL01",32658
"19960821","ATL","ATL01",29213
"19960822","ATL","ATL01",31729
"19960823","ATL","ATL01",38210
"19960824","ATL","ATL01",46804
"19960825","ATL","ATL01",35176
"19960906","ATL","ATL01",37660
"19960907","ATL","ATL01",47130
"19960908","ATL","ATL01",39045
"19960917","ATL","ATL01",32109
"19960918","ATL","ATL01",29885
"19960919","ATL","ATL01",37193
"19960920","ATL","ATL01",46260
"19960921","ATL","ATL01",49285
"19960922","ATL","ATL01",49238
"19960923","ATL","ATL01",49083
"19960402","BAL","BAL12",46818
"19960403","BAL","BAL12",40068
"19960404","BAL","BAL12",38753
"19960410","BAL","BAL12",45097
"19960411","BAL","BAL12",43189
"19960412","BAL","BAL12",42602
"19960413","BAL","BAL12",42644
"19960414","BAL","BAL12",42660
"19960416","BAL","BAL12",40017
"19960417","BAL","BAL12",40258
"19960418","BAL","BAL12",47283
"19960426","BAL","BAL12",44022
"19960427","BAL","BAL12",47311
"19960428","BAL","BAL12",47327
"19960429","BAL","BAL12",41503
"19960430","BAL","BAL12",43117
"19960501","BAL","BAL12",47472
"19960503","BAL","BAL12",41037
"19960504","BAL","BAL12",44175
"19960505","BAL","BAL12",46027
"19960517","BAL","BAL12",47259
"19960518","BAL","BAL12",46434
"19960519","BAL","BAL12",47565
"19960520","BAL","BAL12",43492
"19960521","BAL","BAL12",39974
"19960522","BAL","BAL12",45817
"19960524","BAL","BAL12",45024
"19960525","BAL","BAL12",47353
"19960526","BAL","BAL12",47401
"19960604","BAL","BAL12",43727
"19960605","BAL","BAL12",43087
"19960606","BAL","BAL12",46269
"19960607","BAL","BAL12",47209
"19960608","BAL","BAL12",47634
"19960609","BAL","BAL12",47352
"19960617","BAL","BAL12",45581
"19960618","BAL","BAL12",47318
"19960619","BAL","BAL12",45581
"19960620","BAL","BAL12",21748
"19960621","BAL","BAL12",47644
"19960622","BAL","BAL12",47534
"19960623","BAL","BAL12",47608
"19960704","BAL","BAL12",47075
"19960705","BAL","BAL12",47237
"19960706","BAL","BAL12",47500
"19960707","BAL","BAL12",47532
"19960711","BAL","BAL12",46760
"19960713","BAL","BAL12",0
"19960713","BAL","BAL12",46451
"19960714","BAL","BAL12",47658
"19960715","BAL","BAL12",43192
"19960716","BAL","BAL12",45851
"19960717","BAL","BAL12",45955
"19960722","BAL","BAL12",42129
"19960723","BAL","BAL12",42006
"19960724","BAL","BAL12",46181
"19960725","BAL","BAL12",47025
"19960726","BAL","BAL12",46751
"19960727","BAL","BAL12",47360
"19960728","BAL","BAL12",46273
"19960813","BAL","BAL12",44461
"19960814","BAL","BAL12",47480
"19960820","BAL","BAL12",47679
"19960821","BAL","BAL12",47198
"19960822","BAL","BAL12",47380
"19960823","BAL","BAL12",47291
"19960824","BAL","BAL12",46487
"19960825","BAL","BAL12",47239
"19960826","BAL","BAL12",43361
"19960827","BAL","BAL12",43641
"19960828","BAL","BAL12",45282
"19960906","BAL","BAL12",46708
"19960907","BAL","BAL12",47131
"19960908","BAL","BAL12",47082
"19960909","BAL","BAL12",42562
"19960910","BAL","BAL12",43320
"19960911","BAL","BAL12",43320
"19960912","BAL","BAL12",47342
"19960920","BAL","BAL12",47026
"19960921","BAL","BAL12",47270
"19960922","BAL","BAL12",46035
"19960923","BAL","BAL12",46542
"19960409","BOS","BOS07",30843
"19960411","BOS","BOS07",15594
"19960412","BOS","BOS07",26703
"19960413","BOS","BOS07",31827
"19960414","BOS","BOS07",31796
"19960415","BOS","BOS07",32861
"19960424","BOS","BOS07",19217
"19960425","BOS","BOS07",20350
"19960426","BOS","BOS07",22385
"19960427","BOS","BOS07",29459
"19960428","BOS","BOS07",32491
"19960430","BOS","BOS07",18504
"19960501","BOS","BOS07",20828
"19960503","BOS","BOS07",25570
"19960504","BOS","BOS07",29785
"19960505","BOS","BOS07",29866
"19960514","BOS","BOS07",22450
"19960515","BOS","BOS07",23455
"19960517","BOS","BOS07",28690
"19960518","BOS","BOS07",31663
"19960519","BOS","BOS07",32601
"19960520","BOS","BOS07",20890
"19960521","BOS","BOS07",24528
"19960522","BOS","BOS07",26753
"19960523","BOS","BOS07",31551
"19960604","BOS","BOS07",23715
"19960605","BOS","BOS07",24246
"19960606","BOS","BOS07",24382
"19960607","BOS","BOS07",26861
"19960608","BOS","BOS07",30399
"19960609","BOS","BOS07",28120
"19960613","BOS","BOS07",32645
"19960614","BOS","BOS07",29689
"19960615","BOS","BOS07",33186
"19960616","BOS","BOS07",30461
"19960625","BOS","BOS07",33576
"19960626","BOS","BOS07",33727
"19960627","BOS","BOS07",29582
"19960628","BOS","BOS07",27578
"19960629","BOS","BOS07",33509
"19960630","BOS","BOS07",31217
"19960715","BOS","BOS07",33263
"19960716","BOS","BOS07",34676
"19960717","BOS","BOS07",34082
"19960718","BOS","BOS07",33014
"19960719","BOS","BOS07",32262
"19960720","BOS","BOS07",33590
"19960721","BOS","BOS07",34423
"19960722","BOS","BOS07",28109
"19960723","BOS","BOS07",23711
"19960724","BOS","BOS07",33381
"19960802","BOS","BOS07",28041
"19960803","BOS","BOS07",19860
"19960803","BOS","BOS07",29135
"19960804","BOS","BOS07",29939
"19960805","BOS","BOS07",23884
"19960806","BOS","BOS07",25264
"19960807","BOS","BOS07",30443
"19960808","BOS","BOS07",32696
"19960816","BOS","BOS07",30693
"19960817","BOS","BOS07",32497
"19960818","BOS","BOS07",25224
"19960819","BOS","BOS07",25779
"19960820","BOS","BOS07",25094
"19960821","BOS","BOS07",26362
"19960822","BOS","BOS07",30503
"19960823","BOS","BOS07",33079
"19960824","BOS","BOS07",32928
"19960825","BOS","BOS07",34377
"19960909","BOS","BOS07",22386
"19960910","BOS","BOS07",20487
"19960911","BOS","BOS07",21310
"19960913","BOS","BOS07",28907
"19960914","BOS","BOS07",31841
"19960915","BOS","BOS07",32452
"19960924","BOS","BOS07",28557
"19960925","BOS","BOS07",28432
"19960926","BOS","BOS07",32367
"19960927","BOS","BOS07",32573
"19960928","BOS","BOS07",33612
"19960929","BOS","BOS07",32563
"19960402","CAL","ANA01",27836
"19960403","CAL","ANA01",15024
"19960405","CAL","ANA01",22812
"19960406","CAL","ANA01",26447
"19960407","CAL","ANA01",16970
"19960417","CAL","ANA01",15361
"19960418","CAL","ANA01",25083
"19960419","CAL","ANA01",32693
"19960420","CAL","ANA01",25685
"19960421","CAL","ANA01",36733
"19960422","CAL","ANA01",17039
"19960503","CAL","ANA01",24505
"19960504","CAL","ANA01",29264
"19960505","CAL","ANA01",35541
"19960506","CAL","ANA01",14447
"19960507","CAL","ANA01",14657
"19960508","CAL","ANA01",16210
"19960509","CAL","ANA01",15302
"19960510","CAL","ANA01",23522
"19960511","CAL","ANA01",32102
"19960512","CAL","ANA01",22768
"19960524","CAL","ANA01",19550
"19960525","CAL","ANA01",23972
"19960526","CAL","ANA01",23828
"19960527","CAL","ANA01",20926
"19960528","CAL","ANA01",17284
"19960529","CAL","ANA01",19246
"19960531","CAL","ANA01",21603
"19960601","CAL","ANA01",35350
"19960602","CAL","ANA01",33704
"19960613","CAL","ANA01",20528
"19960614","CAL","ANA01",18503
"19960615","CAL","ANA01",40352
"19960616","CAL","ANA01",22979
"19960617","CAL","ANA01",17836
"19960618","CAL","ANA01",19213
"19960619","CAL","ANA01",22960
"19960627","CAL","ANA01",23503
"19960628","CAL","ANA01",32380
"19960629","CAL","ANA01",26565
"19960630","CAL","ANA01",19284
"19960701","CAL","ANA01",19754
"19960702","CAL","ANA01",19055
"19960703","CAL","ANA01",45979
"19960718","CAL","ANA01",22780
"19960719","CAL","ANA01",23332
"19960720","CAL","ANA01",31759
"19960721","CAL","ANA01",22088
"19960722","CAL","ANA01",16336
"19960723","CAL","ANA01",16432
"19960725","CAL","ANA01",16841
"19960726","CAL","ANA01",18189
"19960727","CAL","ANA01",17497
"19960728","CAL","ANA01",25539
"19960806","CAL","ANA01",20058
"19960807","CAL","ANA01",18611
"19960808","CAL","ANA01",21283
"19960809","CAL","ANA01",35977
"19960810","CAL","ANA01",21657
"19960811","CAL","ANA01",18591
"19960812","CAL","ANA01",19499
"19960813","CAL","ANA01",19569
"19960814","CAL","ANA01",23887
"19960826","CAL","ANA01",16886
"19960827","CAL","ANA01",19947
"19960828","CAL","ANA01",20894
"19960829","CAL","ANA01",19755
"19960830","CAL","ANA01",27084
"19960831","CAL","ANA01",28749
"19960901","CAL","ANA01",19384
"19960902","CAL","ANA01",20287
"19960903","CAL","ANA01",15924
"19960904","CAL","ANA01",18204
"19960917","CAL","ANA01",17827
"19960918","CAL","ANA01",18213
"19960920","CAL","ANA01",18860
"19960921","CAL","ANA01",24104
"19960922","CAL","ANA01",17522
"19960923","CAL","ANA01",16212
"19960924","CAL","ANA01",18891
"19960925","CAL","ANA01",17160
"19960409","CHA","CHI12",34750
"19960411","CHA","CHI12",16685
"19960412","CHA","CHI12",13623
"19960413","CHA","CHI12",15812
"19960414","CHA","CHI12",15236
"19960424","CHA","CHI12",15882
"19960425","CHA","CHI12",14679
"19960427","CHA","CHI12",18139
"19960428","CHA","CHI12",15574
"19960429","CHA","CHI12",12549
"19960507","CHA","CHI12",16130
"19960508","CHA","CHI12",14974
"19960509","CHA","CHI12",14507
"19960510","CHA","CHI12",15784
"19960511","CHA","CHI12",25722
"19960512","CHA","CHI12",17405
"19960521","CHA","CHI12",17483
"19960522","CHA","CHI12",17882
"19960524","CHA","CHI12",18346
"19960525","CHA","CHI12",20585
"19960526","CHA","CHI12",21151
"19960530","CHA","CHI12",17339
"19960531","CHA","CHI12",16983
"19960602","CHA","CHI12",0
"19960602","CHA","CHI12",26125
"19960610","CHA","CHI12",21799
"19960611","CHA","CHI12",20792
"19960612","CHA","CHI12",21139
"19960620","CHA","CHI12",23017
"19960621","CHA","CHI12",23253
"19960622","CHA","CHI12",27036
"19960623","CHA","CHI12",26768
"19960624","CHA","CHI12",0
"19960624","CHA","CHI12",24469
"19960625","CHA","CHI12",23270
"19960627","CHA","CHI12",27782
"19960628","CHA","CHI12",33136
"19960629","CHA","CHI12",43601
"19960630","CHA","CHI12",30351
"19960701","CHA","CHI12",19211
"19960702","CHA","CHI12",18357
"19960703","CHA","CHI12",26113
"19960718","CHA","CHI12",17657
"19960719","CHA","CHI12",19604
"19960720","CHA","CHI12",32282
"19960721","CHA","CHI12",21253
"19960722","CHA","CHI12",23572
"19960723","CHA","CHI12",18527
"19960724","CHA","CHI12",23350
"19960725","CHA","CHI12",19524
"19960726","CHA","CHI12",21398
"19960727","CHA","CHI12",22629
"19960728","CHA","CHI12",20902
"19960809","CHA","CHI12",23995
"19960810","CHA","CHI12",26772
"19960811","CHA","CHI12",27088
"19960812","CHA","CHI12",32492
"19960813","CHA","CHI12",26455
"19960814","CHA","CHI12",23350
"19960822","CHA","CHI12",22394
"19960823","CHA","CHI12",19132
"19960824","CHA","CHI12",29413
"19960825","CHA","CHI12",19647
"19960826","CHA","CHI12",19637
"19960827","CHA","CHI12",15443
"19960828","CHA","CHI12",17269
"19960902","CHA","CHI12",19599
"19960903","CHA","CHI12",13857
"19960904","CHA","CHI12",15120
"19960906","CHA","CHI12",18417
"19960907","CHA","CHI12",28219
"19960908","CHA","CHI12",19983
"19960916","CHA","CHI12",25392
"19960917","CHA","CHI12",18763
"19960918","CHA","CHI12",20289
"19960919","CHA","CHI12",14253
"19960920","CHA","CHI12",15673
"19960921","CHA","CHI12",18866
"19960922","CHA","CHI12",20111
"19960924","CHA","CHI12",14348
"19960925","CHA","CHI12",15911
"19960401","CHN","CHI11",38734
"19960403","CHN","CHI11",29638
"19960404","CHN","CHI11",12626
"19960405","CHN","CHI11",19324
"19960406","CHN","CHI11",24428
"19960407","CHN","CHI11",19002
"19960415","CHN","CHI11",20395
"19960416","CHN","CHI11",11464
"19960417","CHN","CHI11",13023
"19960418","CHN","CHI11",15857
"19960419","CHN","CHI11",17662
"19960420","CHN","CHI11",28047
"19960421","CHN","CHI11",28065
"19960422","CHN","CHI11",21227
"19960423","CHN","CHI11",14325
"19960430","CHN","CHI11",20771
"19960501","CHN","CHI11",25668
"19960503","CHN","CHI11",19822
"19960504","CHN","CHI11",30041
"19960505","CHN","CHI11",25949
"19960513","CHN","CHI11",22610
"19960514","CHN","CHI11",17562
"19960515","CHN","CHI11",16093
"19960516","CHN","CHI11",15902
"19960517","CHN","CHI11",32528
"19960518","CHN","CHI11",38003
"19960519","CHN","CHI11",30420
"19960527","CHN","CHI11",33070
"19960529","CHN","CHI11",30601
"19960603","CHN","CHI11",26320
"19960604","CHN","CHI11",15431
"19960605","CHN","CHI11",18189
"19960607","CHN","CHI11",23860
"19960608","CHN","CHI11",37373
"19960609","CHN","CHI11",30785
"19960613","CHN","CHI11",28953
"19960614","CHN","CHI11",30877
"19960615","CHN","CHI11",39465
"19960616","CHN","CHI11",33376
"19960618","CHN","CHI11",0
"19960618","CHN","CHI11",23362
"19960619","CHN","CHI11",28477
"19960704","CHN","CHI11",38047
"19960705","CHN","CHI11",40743
"19960706","CHN","CHI11",38690
"19960707","CHN","CHI11",36352
"19960711","CHN","CHI11",38802
"19960712","CHN","CHI11",38918
"19960713","CHN","CHI11",39254
"19960714","CHN","CHI11",38638
"19960715","CHN","CHI11",32119
"19960716","CHN","CHI11",26502
"19960730","CHN","CHI11",37424
"19960731","CHN","CHI11",28988
"19960801","CHN","CHI11",25564
"19960802","CHN","CHI11",34186
"19960803","CHN","CHI11",40460
"19960804","CHN","CHI11",38738
"19960805","CHN","CHI11",36766
"19960806","CHN","CHI11",24558
"19960807","CHN","CHI11",27086
"19960816","CHN","CHI11",37139
"19960817","CHN","CHI11",39775
"19960818","CHN","CHI11",37210
"19960819","CHN","CHI11",32302
"19960820","CHN","CHI11",22119
"19960821","CHN","CHI11",27699
"19960830","CHN","CHI11",0
"19960830","CHN","CHI11",31548
"19960831","CHN","CHI11",38691
"19960901","CHN","CHI11",40192
"19960909","CHN","CHI11",24452
"19960910","CHN","CHI11",26700
"19960911","CHN","CHI11",30729
"19960913","CHN","CHI11",23048
"19960914","CHN","CHI11",36290
"19960915","CHN","CHI11",24697
"19960927","CHN","CHI11",0
"19960927","CHN","CHI11",18757
"19960928","CHN","CHI11",29729
"19960929","CHN","CHI11",26873
"19960402","CIN","CIN08",53136
"19960403","CIN","CIN08",19104
"19960404","CIN","CIN08",17067
"19960408","CIN","CIN08",17623
"19960409","CIN","CIN08",15958
"19960410","CIN","CIN08",16775
"19960411","CIN","CIN08",18946
"19960412","CIN","CIN08",24960
"19960414","CIN","CIN08",0
"19960414","CIN","CIN08",21552
"19960426","CIN","CIN08",21842
"19960427","CIN","CIN08",22555
"19960430","CIN","CIN08",16243
"19960501","CIN","CIN08",18197
"19960507","CIN","CIN08",18147
"19960508","CIN","CIN08",17820
"19960510","CIN","CIN08",22508
"19960511","CIN","CIN08",24983
"19960512","CIN","CIN08",22786
"19960514","CIN","CIN08",20535
"19960520","CIN","CIN08",18023
"19960521","CIN","CIN08",19534
"19960522","CIN","CIN08",22055
"19960531","CIN","CIN08",33455
"19960601","CIN","CIN08",34023
"19960602","CIN","CIN08",23482
"19960603","CIN","CIN08",20028
"19960604","CIN","CIN08",28549
"19960605","CIN","CIN08",21881
"19960614","CIN","CIN08",26691
"19960615","CIN","CIN08",32833
"19960616","CIN","CIN08",25657
"19960624","CIN","CIN08",20835
"19960625","CIN","CIN08",0
"19960625","CIN","CIN08",23369
"19960626","CIN","CIN08",32286
"19960628","CIN","CIN08",27864
"19960629","CIN","CIN08",32273
"19960630","CIN","CIN08",30352
"19960711","CIN","CIN08",24670
"19960712","CIN","CIN08",27708
"19960713","CIN","CIN08",32119
"19960714","CIN","CIN08",26619
